Date,Symbol,Name,Industry,Open,High,Low,Close,Adj Close,Volume,RS,50MA,150MA,200MA,MA150_Slope,MA200_Slope,ATR,TC,ATC,TRS,ATRS,ATRS150,IsOriginData_NaN
2021-09-29,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.85,10.36,9.85,9.99,9.99,10437500.0,,,,,,,,,,,,,False
2021-09-30,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.99,9.99,9.93,9.95,9.95,1770800.0,,,,,,,,,,,,,False
2021-10-01,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.915,10.0,9.91,9.98,9.98,1137200.0,,,,,,,,,,,,,False
2021-10-04,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.95,9.98,9.93,9.94,9.94,72500.0,,,,,,,,,,,,,False
2021-10-05,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.94,9.94,9.88,9.88,9.88,13200.0,,,,,,,,,,,,,False
2021-10-06,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.86,9.97,9.86,9.96,9.96,50700.0,,,,,,,,,,,,,False
2021-10-07,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.865,9.97,9.865,9.95,9.95,5300.0,,,,,,,,,,,,,False
2021-10-08,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.95,9.95,9.95,9.95,9.95,300.0,,,,,,,,,,,,,False
2021-10-11,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.98,9.98,9.98,9.98,9.98,900.0,,,,,,,,,,,,,False
2021-10-12,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.98,9.98,9.98,9.98,9.98,0.0,,,,,,,,,,,,,False
2021-10-13,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.945,9.945,9.945,9.945,9.945,500.0,,,,,,,,,,,,,False
2021-10-14,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.91,9.96,9.91,9.96,9.96,10300.0,,,,,,,,,,,,,False
2021-10-15,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.96,9.96,9.96,9.96,9.96,0.0,,,,,,,,,,,,,False
2021-10-18,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.98,9.98,9.935,9.96,9.96,2600.0,,,,,,,,,,,,,False
2021-10-19,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.972,10.0,9.95,10.0,10.0,33200.0,,,,,,,0.04892857142857172,0.8175182481751603,,0.23478645463371384,,,False
2021-10-20,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.95,9.95,9.95,9.95,9.95,200.0,,,,,,,0.04821428571428602,-1.0370370370370452,,-1.3495623272629205,,,False
2021-10-21,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.95,9.95,9.95,9.95,9.95,0.0,,,,,,,0.0417857142857146,0.0,,-0.27991009571743497,,,False
2021-10-22,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.96,9.96,9.95,9.95,9.95,3000.0,,,,,,,0.038928571428571805,0.0,,0.1072030081835019,,,False
2021-10-25,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,10.03,10.03,9.95,9.95,9.95,158500.0,,,,,,,0.04035714285714333,0.0,,-0.5003906111644164,,,False
2021-10-26,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.94,9.94,9.94,9.94,9.94,1300.0,-3.3753800929480438,,,,,,0.033214285714286085,-0.30107526881719454,,-0.5085523109695903,,,False
2021-10-27,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.94,9.96,9.94,9.94,9.94,253100.0,-2.651543538331491,,,,,,0.02714285714285758,0.0,,0.6136564601795224,,,False
2021-10-28,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.94,9.94,9.94,9.94,9.94,1700.0,-3.281447503304824,,,,,,0.02714285714285758,0.0,,-1.144448511969316,,,False
2021-10-29,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.973,9.973,9.938,9.95,9.95,70800.0,-3.0907185258169934,,,,,,0.027500000000000364,0.36363636363635105,,0.12806931254396667,,,False
2021-11-01,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.95,9.95,9.95,9.95,9.95,0.0,-2.9279565169538224,,,,,,0.027500000000000364,0.0,,-0.22107634380360677,,,False
2021-11-02,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.973,9.99,9.96,9.99,9.99,13100.0,-2.6406296477819446,,,,,,0.027857142857143278,1.4358974358974474,,0.9640809351490094,,,False
2021-11-03,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,9.94,9.99,9.94,9.99,9.99,4500.0,-2.9612326287664303,,,,,,0.027857142857143278,0.0,,-0.8908920485480353,,,False
2021-11-04,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,10.0,10.01,10.0,10.0,10.0,43600.0,-2.994673815648885,,,,,,0.029285714285714675,0.34146341463413454,,-0.2581711326676295,,,False
2021-11-05,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,10.01,10.01,9.97,9.97,9.97,600.0,-3.3306240865514924,,,,,,0.028928571428571765,-1.0370370370370028,0.041669008532275065,-1.5778840994816345,-0.3345065222067764,,False
