Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Industry,RS,150MA,MA150_Slope,ATR,TC,ATC,TRS,ATRS,50MA
2018-03-12,32.490002,33.669998,32.450001,32.91,32.185543,379000,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-13,32.490002,33.669998,29.34,29.610001,28.958191,448600,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-14,30.385,30.530001,28.360001,28.92,28.283379,461400,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-15,28.93,29.110001,27.34,28.690001,28.058441,362700,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-16,28.85,29.92,28.719999,29.02,28.381176,281900,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-19,29.370001,29.91,28.23,28.74,28.10734,245200,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-20,28.870001,29.6,28.709999,29.4,28.752811,222800,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-21,29.51,31.9,29.493999,31.49,30.796806,333100,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-22,30.940001,31.309999,30.07,30.190001,29.525423,177800,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-23,30.389999,31.0,29.959999,30.41,29.74058,315000,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-26,30.93,31.57,29.790001,30.200001,29.535202,339900,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
2018-03-27,30.299999,30.4,28.41,28.690001,28.058441,176400,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,,,,,,,,,
