Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Industry,RS,150MA,MA150_Slope,ATR,TC,ATC,TRS,ATRS,50MA
2022-10-14,26.0,28.5,24.51,26.5,26.5,80500,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-17,27.059999,27.49,25.6,27.4,27.4,8900,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-18,27.49,27.709999,26.950001,27.120001,27.120001,11500,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-19,27.540001,27.705,27.25,27.549999,27.549999,11100,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-20,27.6,27.83,27.299999,27.49,27.49,2900,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-21,27.950001,29.200001,27.77,28.6,28.6,8800,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-24,29.0,30.5,27.51,28.83,28.83,186200,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-25,29.17,29.74,27.75,28.639999,28.639999,145000,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-26,29.5,31.98,29.33,31.530001,31.530001,70600,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-27,31.18,33.880001,31.18,32.799999,32.799999,91500,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-28,31.469999,33.25,31.469999,32.740002,32.740002,7500,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-10-31,32.110001,32.485001,31.5,31.5,31.5,37700,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-11-01,34.529999,34.529999,32.049999,33.369999,33.369999,82600,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-11-02,33.349998,33.720001,32.5,33.060001,33.060001,31100,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,,,,,,
2022-11-03,32.66,33.330002,31.049999,32.889999,32.889999,33800,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,1.8603576428571422,-0.09138135382340093,,0.4162122093951246,,
2022-11-04,33.540001,33.650002,32.25,32.43,32.43,41500,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,1.8253577857142853,-0.2520048417905096,,-0.909581206129223,,
2022-11-07,32.950001,33.419998,32.009998,32.889999,32.889999,116600,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,1.8717864999999994,0.24575398957092784,,-0.24083253148578507,,
2022-11-08,32.900002,32.990002,31.85,32.380001,32.380001,70900,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,1.9114295714285705,-0.2668149575706517,,-0.5498627577805864,,
2022-11-09,32.130001,32.43,31.299999,31.48,31.48,32300,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,,,,1.9542867142857134,-0.4605265918358083,,0.591630227391714,,
2022-11-10,32.07,32.240002,30.98,31.65,31.65,34900,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,-0.922653679473473,,,1.9221439285714275,0.08844290870889428,,-2.424579969353787,,
2022-11-11,31.6,32.16,30.950001,31.66,31.66,68100,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,-2.1219340079076,,,1.7950009999999987,0.005571027537032888,,-0.4413627781132329,,
2022-11-14,31.99,32.0,31.51,31.940001,31.940001,67200,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,-0.7467029687946991,,,1.6878581428571415,0.16589131094039908,,0.6070535175421553,,
2022-11-15,32.0,32.009998,31.75,31.77,31.77,35400,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,-2.528446416300678,,,1.4678579285714275,-0.11581570442954947,,-0.53708484589654,,
2022-11-16,32.549999,32.799999,31.559999,31.67,31.67,63400,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,-2.3521792580499024,,,1.3635721428571415,-0.07333678714678367,,0.33581868683163507,,
2022-11-17,31.67,31.99,31.41,31.799999,31.799999,43000,SDRL,Seadrill Ltd,오일 및 가스 장비 및 서비스,-1.9816509010313177,,,1.2778577857142843,0.10173197788776818,,0.2600883726294281,,
