Date,Symbol,Name,Industry,Open,High,Low,Close,Adj Close,Volume,RS,50MA,150MA,200MA,MA150_Slope,MA200_Slope,ATR,TC,ATC,TRS,ATRS,ATRS150,IsOriginData_NaN
2018-06-08,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,15.01,15.49,14.81,15.0,15.0,2014900.0,,,,,,,,,,,,,False
2018-06-11,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,15.0,15.25,14.62,15.0,15.0,282400.0,,,,,,,,,,,,,False
2018-06-12,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,15.0,15.01,14.0,14.57,14.57,129600.0,,,,,,,,,,,,,False
2018-06-13,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,14.63,14.76,14.5,14.505,14.505,112300.0,,,,,,,,,,,,,False
2018-06-14,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,14.5,14.599,14.45,14.5,14.5,91000.0,,,,,,,,,,,,,False
2018-06-15,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,14.21,14.53,14.18,14.45,14.45,170300.0,,,,,,,,,,,,,False
2018-06-18,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,14.3,15.0,14.19,14.45,14.45,118700.0,,,,,,,,,,,,,False
2018-06-19,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,14.31,14.82,14.31,14.54,14.54,105500.0,,,,,,,,,,,,,False
2018-06-20,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,14.76,14.76,14.18,14.36,14.36,42100.0,,,,,,,,,,,,,False
2018-06-21,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,14.27,14.68,12.68,12.79,12.79,131700.0,,,,,,,,,,,,,False
2018-06-22,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,13.05,13.419,11.61,11.9,11.9,134200.0,,,,,,,,,,,,,False
2018-06-25,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,12.25,12.75,11.65,11.88,11.88,97100.0,,,,,,,,,,,,,False
2018-06-26,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.9,12.12,11.807,12.07,12.07,42600.0,,,,,,,,,,,,,False
2018-06-27,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.88,12.2,11.405,11.91,11.91,121100.0,,,,,,,,,,,,,False
2018-06-28,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.55,11.693,10.62,11.2,11.2,63600.0,,,,,,,0.8290000000000001,-0.8564535585042229,,-1.5624281333182686,,,False
2018-06-29,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.24,11.95,11.2,11.46,11.46,66200.0,,,,,,,0.8375714285714286,0.31042128603104396,,0.22719869900879663,,,False
2018-07-02,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.6,11.856,11.31,11.58,11.58,32800.0,,,,,,,0.8044285714285715,0.14917421417154936,,-0.1717297797240403,,,False
2018-07-03,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.97,12.761,11.803,12.17,12.17,96100.0,,,,,,,0.8702142857142857,0.6779939259624065,,1.1850813546822172,,,False
2018-07-05,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,12.59,12.63,12.075,12.17,12.17,45100.0,,,,,,,0.8992142857142857,0.0,,-0.8536092900449566,,,False
2018-07-06,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,12.0,12.83,11.88,12.83,12.83,74700.0,-2.814434191395354,,,,,,0.9420714285714286,0.7005838198498751,,-0.12533009187769928,,,False
2018-07-09,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,13.05,13.39,12.064,12.5,12.5,200800.0,-5.243009232790441,,,,,,0.9789285714285715,-0.33710324699014965,,-1.1985653224692223,,,False
2018-07-10,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,12.57,13.166,12.261,12.41,12.41,66400.0,-5.30162089116637,,,,,,1.0071428571428573,-0.08936170212765941,,-0.44887577003173373,,,False
2018-07-11,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,12.31,12.325,11.36,11.61,11.61,34000.0,-9.770235568204944,,,,,,1.040714285714286,-0.7687028140013732,,-0.052383287860241934,,,False
2018-07-12,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.61,12.14,11.2,11.69,11.69,85100.0,-8.907117328133719,,,,,,0.9650000000000002,0.08290155440414514,,-0.7935432286607753,,,False
2018-07-13,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,11.69,12.15,10.27,10.53,10.53,172900.0,-16.71610898854349,,,,,,0.9700714285714288,-1.1957882335615933,,-1.3052913328698585,,,False
2018-07-16,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,10.73,11.18,10.299,10.74,10.74,107400.0,-13.666451782000866,,,,,,0.9544285714285717,0.22002694207454057,,0.3393855110047191,,,False
