Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Industry,RS,150MA,MA150_Slope,ATR,TC,ATC,TRS,ATRS,50MA
2018-03-12,24.5,25.035,23.610001,23.700001,23.700001,198800,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-13,24.6,25.41,23.26,23.42,23.42,150500,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-14,23.549999,24.32,23.094999,23.620001,23.620001,79100,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-15,23.690001,24.171,22.059999,22.17,22.17,120400,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-16,22.07,22.559999,21.58,22.4,22.4,108900,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-19,22.33,23.18,21.950001,22.93,22.93,91100,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-20,22.950001,23.24,22.549999,22.84,22.84,87100,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-21,22.809999,23.66,22.809999,23.0,23.0,26200,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-22,22.82,23.280001,21.809999,21.84,21.84,54400,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-23,21.940001,23.280001,21.16,21.18,21.18,41800,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-26,21.51,22.74,20.58,20.91,20.91,81900,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-27,21.02,21.77,20.700001,20.75,20.75,119400,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-28,20.75,21.764999,20.049999,20.99,20.99,81900,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-03-29,21.09,21.09,19.74,20.040001,20.040001,173500,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,,,,,,
2018-04-02,19.82,21.4,19.190001,20.059999,20.059999,145500,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,1.523643071428571,0.013125121214413362,,1.2142413244033312,,
2018-04-03,20.07,22.35,19.690001,21.870001,21.870001,136200,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,1.5600715714285711,1.1602044631468815,,0.49745085722567306,,
2018-04-04,21.700001,22.495001,21.32,21.780001,21.780001,111300,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,1.5565001428571426,-0.05782203131365865,,-0.6365544499662263,,
2018-04-05,22.02,22.245001,21.200001,21.84,21.84,73600,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,1.480357214285714,0.04053008248347093,,-0.3040806765713961,,
2018-04-06,21.57,24.15,21.49,24.0,24.0,198300,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,,,,1.6003572857142851,1.349698607480598,,2.371929976118774,,
2018-04-09,24.309999,25.74,23.91,25.5,25.5,179000,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,17.169425039560736,,,1.6432144999999994,0.9128449146474794,,0.7590542245429964,,
2018-04-10,25.83,27.540001,24.959999,27.030001,27.030001,119800,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,20.952559590707477,,,1.7782145714285709,0.8604141618133496,,0.1224133245142407,,
2018-04-11,26.719999,27.83,25.250999,27.33,27.33,323600,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,21.61929361867283,,,1.9017145714285708,0.15775185430410832,,0.4077730940544982,,
2018-04-12,27.540001,27.719999,26.08,27.049999,27.049999,159900,DCPH,Deciphera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,18.301044106604113,,,1.9138572142857142,-0.1463019278083919,,-0.5354841705836966,,
