Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Industry,RS,150MA,MA150_Slope,ATR,TC,ATC,TRS,ATRS
2018-03-06,7.31,7.505,7.2,7.48,7.48,80304.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-07,7.43,7.53,7.33,7.39,7.39,89425.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-08,7.4,7.45,7.25,7.36,7.36,56500.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-09,7.36,7.41,7.27,7.38,7.38,59887.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-12,7.38,7.55,7.28,7.38,7.38,59671.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-13,7.45,7.52,7.2,7.39,7.39,104041.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-14,7.38,7.48,7.21,7.37,7.37,64151.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-15,7.37,7.37,7.16,7.24,7.24,88304.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-16,7.23,7.46,7.2,7.29,7.29,144961.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-19,7.28,7.53,7.01,7.03,7.03,127166.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-20,7.04,7.085,6.73,6.84,6.84,93146.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-21,6.86,7.06,6.73,6.76,6.76,120530.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-22,6.72,7.15,6.6,6.69,6.69,144008.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-23,6.68,6.82,6.63,6.7,6.7,98759.0,ELVT,Elevate Credit Inc,은행,,,,,,,,
2018-03-26,6.78,6.86,6.64,6.83,6.83,61148.0,ELVT,Elevate Credit Inc,은행,,,,0.2882142857142858,0.4510532837670379,,-1.3707069902787525,
2018-03-27,6.85,7.1,6.75,6.77,6.77,56617.0,ELVT,Elevate Credit Inc,은행,,,,0.2989285714285715,-0.20071684587813782,,0.88920142602956,
2018-03-28,6.92,7.08,6.85,7.0,7.0,99802.0,ELVT,Elevate Credit Inc,은행,,,,0.30678571428571433,0.7497089639115263,,0.9240938199066792,
2018-03-29,7.03,7.21,7.005,7.08,7.08,90778.0,ELVT,Elevate Credit Inc,은행,,,,0.3117857142857143,0.25658648339060736,,-0.5557032063386937,
2018-04-02,7.15,7.2,6.92,7.02,7.02,72874.0,ELVT,Elevate Credit Inc,은행,,,,0.31250000000000006,-0.19200000000000156,,1.0091162031889163,
