Date,Symbol,Name,Industry,Open,High,Low,Close,Adj Close,Volume,RS,50MA,150MA,200MA,MA150_Slope,MA200_Slope,ATR,TC,ATC,TRS,ATRS,ATRS150,IsOriginData_NaN
2021-05-18,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.65,9.65,9.65,9.65,9.65,65600.0,,,,,,,,,,,,,False
2021-05-19,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.65,9.7,9.63,9.7,9.7,4800.0,,,,,,,,,,,,,False
2021-05-20,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.65,9.66,9.65,9.65,9.65,2200.0,,,,,,,,,,,,,False
2021-05-21,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.63,9.61,9.62,9.62,24800.0,,,,,,,,,,,,,False
2021-05-24,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.62,9.62,9.62,9.62,9.62,0.0,,,,,,,,,,,,,False
2021-05-25,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.58,9.62,9.58,9.62,9.62,3400.0,,,,,,,,,,,,,False
2021-05-26,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.63,9.63,9.63,9.63,600.0,,,,,,,,,,,,,False
2021-05-27,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.63,9.63,9.63,9.63,0.0,,,,,,,,,,,,,False
2021-05-28,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.61,9.65,9.6,9.63,9.63,9400.0,,,,,,,,,,,,,False
2021-06-01,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.6,9.65,9.6,9.63,9.63,800.0,,,,,,,,,,,,,False
2021-06-02,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.62,9.68,9.61,9.63,9.63,3500.0,,,,,,,,,,,,,False
2021-06-03,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.64,9.65,9.64,9.64,9.64,12700.0,,,,,,,,,,,,,False
2021-06-04,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.66,9.67,9.6,9.64,9.64,50900.0,,,,,,,,,,,,,False
2021-06-07,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.64,9.64,9.64,9.64,9.64,600.0,,,,,,,,,,,,,False
2021-06-08,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.612,9.65,9.6,9.65,9.65,9200.0,,,,,,,0.03714285714285724,0.2692307692307628,,0.24765033288549843,,,False
2021-06-09,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.65,9.66,9.65,9.65,9.65,150700.0,,,,,,,0.03285714285714304,0.0,,0.24995873078041153,,,False
2021-06-10,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.67,9.693,9.635,9.65,9.65,11000.0,,,,,,,0.03342857142857168,0.0,,-0.6787484840605111,,,False
2021-06-11,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.64,9.67,9.64,9.67,9.67,32700.0,,,,,,,0.032714285714285855,0.6113537117903773,,0.3102398013130681,,,False
2021-06-14,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.62,9.64,9.62,9.63,9.63,108800.0,,,,,,,0.03628571428571448,-1.1023622047243802,,-1.4091045454560076,,,False
2021-06-15,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.63,9.63,9.63,9.63,1000.0,-1.167027487509742,,,,,,0.03342857142857168,0.0,,0.35268064001791005,,,False
2021-06-16,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.649,9.662,9.63,9.65,9.65,19000.0,-0.30977073158028334,,,,,,0.03500000000000014,0.571428571428557,,1.435795260789027,,,False
2021-06-17,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.65,9.65,9.65,9.65,9.65,12200.0,-0.11133306109868402,,,,,,0.03500000000000014,0.0,,0.06613266812861916,,,False
2021-06-18,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.65,9.65,9.65,9.65,9.65,0.0,1.2261161090576955,,,,,,0.03142857142857152,0.0,,1.8058402364775779,,,False
2021-06-21,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.65,9.63,9.63,9.63,4300.0,-0.3014807367830885,,,,,,0.029285714285714297,-0.6829268292682779,,-2.486600784432697,,,False
2021-06-22,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.65,9.65,9.65,9.65,9.65,300.0,-0.5611662949912,,,,,,0.025714285714285672,0.7777777777777625,,0.1360272933757234,,,False
2021-06-23,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.66,9.68,9.64,9.68,9.68,38100.0,-0.11120851328305648,,,,,,0.027142857142857073,1.105263157894716,,1.249247661911578,,,False
2021-06-24,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.65,9.63,9.63,9.63,1100.0,-1.1192362677739154,,,,,,0.025714285714285547,-1.9444444444444156,,-2.7357536106732008,,,False
2021-06-25,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.64,9.67,9.63,9.63,9.63,82600.0,-1.3551147118566864,,,,,,0.02857142857142834,0.0,-0.028191392165349858,-0.4530929777583772,-0.13640912690724144,,False
2021-06-28,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.62,9.64,9.54,9.62,9.62,210300.0,-1.5804690290008194,,,,,,0.032142857142856966,-0.31111111111116146,-0.06964438361834445,-0.6351001927196354,-0.1994627358790367,,False
2021-06-29,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.638,9.638,9.61,9.62,9.62,60400.0,-1.499099441395113,,,,,,0.0334285714285713,0.0,-0.06964438361834445,-0.03935176202393974,-0.2201277710793475,,False
2021-06-30,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.62,9.62,9.61,9.61,9.61,16000.0,-1.6190628240935534,,,,,,0.029999999999999867,-0.3333333333333277,-0.09345390742786785,-0.5291105447024803,-0.20943934683948817,,False
2021-07-01,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.62,9.63,9.61,9.63,9.63,49900.0,-1.7752690001412774,,,,,,0.029285714285714297,0.6829268292683385,-0.08834154189372777,-0.0747214952451064,-0.23693658230792922,,False
2021-07-02,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.64,9.61,9.63,9.63,23700.0,-2.3636130090552543,,,,,,0.027857142857142896,0.0,-0.009601384413414895,-1.058275397053603,-0.21187735742204317,,False
2021-07-06,KSI,Kadem Sustainable Impact Corp,기타 금융업,9.63,9.64,9.61,9.62,9.62,36300.0,-2.1247589107632137,,,,,,0.03000000000000012,-0.3333333333333841,-0.033410908222942334,-0.06071292365691888,-0.2414054691131024,,False
